,pid,model,align_condition,lr_sup,lr_unsup,lr,lam_a_cyc,lam_dist,hidden_size,alpha,temp,s,loss
633,_iowq6hwwg,cycle_and_distribution,misaligned,,,0.0630957344480193,0.6288164293935019,0.009108079358182,100,0.7129207453524301,0.4,30,47.13611153726482
634,_iowq6hwwg,euclidean,misaligned,,,0.0079432823472428,,,100,0.901281555264534,0.5,30,50.18540569251413
635,_iowq6hwwg,discrete,misaligned,,,0.0079432823472428,,,100,0.8689845796781611,1.3,30,49.72153293418533
636,_ipa8vgssi,cycle_and_distribution,misaligned,,,0.1258925411794167,1.955865687366844,0.0048516004949482,100,0.917581680586108,0.4,30,43.87079797005443
637,_ipa8vgssi,euclidean,misaligned,,,0.0630957344480193,,,100,0.226283917756658,0.2,30,52.02249065934892
638,_ipa8vgssi,discrete,misaligned,,,0.0019952623149688,,,100,0.2707123345442432,1.3,30,53.37536159750724
639,_ird666q7t,cycle_and_distribution,misaligned,,,0.0630957344480193,1.0541291247807665,0.0069688077568514,100,0.996466383613286,0.3,30,39.06864200232351
640,_ird666q7t,euclidean,misaligned,,,0.0316227766016837,,,100,0.8903062338176951,0.4,30,46.44566397292101
641,_ird666q7t,discrete,misaligned,,,0.001,,,100,0.2332214294838387,1.3,30,52.58557470335072
642,_iyl51hbdw,cycle_and_distribution,aligned,,,0.0630957344480193,1.4078275250907475,0.0059090732580109,100,0.6877931183533796,0.2,30,17.658168006748877
643,_iyl51hbdw,euclidean,aligned,,,0.0316227766016837,,,100,0.920763887861333,0.4,30,32.787289410364025
644,_iyl51hbdw,discrete,aligned,,,0.0019952623149688,,,100,0.8937700408887087,1.5,30,53.50834202202452
645,_j0iv2hzj2,cycle_and_distribution,aligned,,,0.251188643150958,0.6677122812511506,0.0058508341995144,100,0.8707351140948814,0.3,30,29.087077300016663
646,_j0iv2hzj2,euclidean,aligned,,,0.251188643150958,,,100,0.9669820932843654,0.3,30,37.41549758634211
647,_j0iv2hzj2,discrete,aligned,,,0.0039810717055349,,,100,0.3142752107276028,1.2000000000000002,30,51.2690701999697
648,_j0w3uxfpl,cycle_and_distribution,misaligned,,,0.0158489319246111,0.9140269756435654,0.0097761593468228,100,0.8632566527980219,0.4,30,43.52013178252684
649,_j0w3uxfpl,euclidean,misaligned,,,0.0630957344480193,,,100,0.4744495231027387,0.3,30,49.87295824920224
650,_j0w3uxfpl,discrete,misaligned,,,0.001,,,100,0.9042594930382484,1.5,30,52.41354167253369
651,_j3tysnhnr,cycle_and_distribution,misaligned,,,0.251188643150958,1.7045461825879182,0.0068065896286972,100,0.689889554129982,0.4,30,39.96775492145415
652,_j3tysnhnr,euclidean,misaligned,,,0.1258925411794167,,,100,0.921897452301882,0.5,30,47.46630195826746
653,_j3tysnhnr,discrete,misaligned,,,0.001,,,100,0.9582820747550226,1.3,30,53.739282621547126
654,_j9t0crbaf,cycle_and_distribution,misaligned,,,0.0079432823472428,1.937770241124226,0.0084486021647471,100,0.804217677068516,1.5,30,52.72396102094543
655,_j9t0crbaf,euclidean,misaligned,,,0.0019952623149688,,,100,0.5613178683682049,1.4,30,53.70548135563065
656,_j9t0crbaf,discrete,misaligned,,,0.001,,,100,0.4154896070692059,1.4,30,53.488358809855725
657,_jama3gfmm,cycle_and_distribution,aligned,,,0.0630957344480193,1.6278343007103904,0.0013141794252681,100,0.7274810184540725,0.4,30,41.73249259835496
658,_jama3gfmm,euclidean,aligned,,,0.1258925411794167,,,100,0.6566164376822473,0.5,30,46.59561577723347
659,_jama3gfmm,discrete,aligned,,,0.001,,,100,0.3711155599694142,1.2000000000000002,30,54.27987619337784
660,_jciq5k90t,cycle_and_distribution,misaligned,,,0.0158489319246111,1.1208343949367912,0.0073389309077406,100,0.7665669627050186,0.4,30,44.43945609198926
661,_jciq5k90t,euclidean,misaligned,,,0.1258925411794167,,,100,0.6158491998352628,0.6000000000000001,30,50.5493895378124
662,_jciq5k90t,discrete,misaligned,,,0.0079432823472428,,,100,0.1959925784038533,1.5,30,52.398358481652174
663,_jh2c81gmp,cycle_and_distribution,aligned,,,0.0630957344480193,1.6903538807916203,0.0099527959766988,100,0.8504613689129141,0.2,30,14.346595321127865
664,_jh2c81gmp,euclidean,aligned,,,0.251188643150958,,,100,0.9793352309072269,0.4,30,33.897957924300165
665,_jh2c81gmp,discrete,aligned,,,0.001,,,100,0.9085588784840188,1.2000000000000002,30,52.10640773890108
666,_jr0ag1w4n,cycle_and_distribution,aligned,,,0.251188643150958,0.695742832878409,0.0082792083989458,100,0.5021898501156946,0.4,30,50.52255490002888
667,_jr0ag1w4n,euclidean,aligned,,,0.0630957344480193,,,100,0.7446702492839873,0.8,30,51.45629074979609
668,_jr0ag1w4n,discrete,aligned,,,0.0039810717055349,,,100,0.0079289823994015,1.4,30,51.72002906662854
669,_jy9jaybc7,cycle_and_distribution,aligned,,,0.0158489319246111,1.8357522047225592,0.0099884507672662,100,0.3276959973346763,0.3,30,47.84148564032822
670,_jy9jaybc7,euclidean,aligned,,,0.0630957344480193,,,100,0.8892927635942665,0.6000000000000001,30,49.20263220935196
671,_jy9jaybc7,discrete,aligned,,,0.001,,,100,0.1496195502684427,1.1,30,52.27917676668551
672,_k0lx0y4i0,cycle_and_distribution,aligned,,,0.0079432823472428,1.9113156782012688,0.0065096154750676,100,0.687598468318742,1.1,30,52.84824262974009
673,_k0lx0y4i0,euclidean,aligned,,,0.0019952623149688,,,100,0.6162550556856707,0.8,30,52.905378128401765
674,_k0lx0y4i0,discrete,aligned,,,0.001,,,100,0.0151438398849074,1.4,30,54.05552036513157
675,_kfy3wvtl9,cycle_and_distribution,aligned,,,0.1258925411794167,0.9737559516445462,0.0012415800096301,100,0.7939656087464173,0.3,30,40.30143686189127
676,_kfy3wvtl9,euclidean,aligned,,,0.251188643150958,,,100,0.9537396670210964,0.7000000000000001,30,46.93915507192299
677,_kfy3wvtl9,discrete,aligned,,,0.0039810717055349,,,100,0.5642202118547056,1.4,30,53.08333321629701
678,_kjie23j96,cycle_and_distribution,aligned,,,0.0630957344480193,0.9312540182124304,0.0079858634661202,100,0.6040063848522055,0.2,30,38.7978611138794
679,_kjie23j96,euclidean,aligned,,,0.251188643150958,,,100,0.7873530986443608,0.4,30,46.21503606391803
680,_kjie23j96,discrete,aligned,,,0.001,,,100,0.1501431453726415,1.0,30,52.59272209916668
681,_kqvb7vmjp,cycle_and_distribution,aligned,,,0.0630957344480193,0.9996739799458148,0.005520598309225,100,0.7443108718629178,0.2,30,16.97345015316444
682,_kqvb7vmjp,euclidean,aligned,,,0.1258925411794167,,,100,0.9173626420798372,0.6000000000000001,30,37.60143385415083
683,_kqvb7vmjp,discrete,aligned,,,0.0039810717055349,,,100,0.6025530219325453,1.3,30,51.97999639483437
684,_ks4khnm51,cycle_and_distribution,misaligned,,,0.251188643150958,1.017348882105785,0.005573344992413,100,0.4872240452295936,0.5,30,52.12743369235805
685,_ks4khnm51,euclidean,misaligned,,,0.0079432823472428,,,100,0.0003347247552312,1.1,30,53.75287287334555
686,_ks4khnm51,discrete,misaligned,,,0.001,,,100,0.16560416538883,1.5,30,54.02811405445803
687,_ksazfe6rs,cycle_and_distribution,aligned,,,0.0630957344480193,0.6429228893382835,0.0085527482806513,100,0.753317851659602,0.2,30,16.506050988179894
688,_ksazfe6rs,euclidean,aligned,,,0.0079432823472428,,,100,0.9080090002906048,0.3,30,39.73022452295511
689,_ksazfe6rs,discrete,aligned,,,0.001,,,100,0.7963404795864916,1.3,30,53.32957185452913
690,_kz3l92pt8,cycle_and_distribution,misaligned,,,0.0316227766016837,1.810949808003715,0.0013151117127794,100,0.271093827589871,0.7000000000000001,30,53.31372387547395
691,_kz3l92pt8,euclidean,misaligned,,,0.001,,,100,0.690396079051991,0.6000000000000001,30,52.49241976004721
692,_kz3l92pt8,discrete,misaligned,,,0.0019952623149688,,,100,0.6899106745064477,1.3,30,51.47734132970572
693,_kz9jqikbh,cycle_and_distribution,misaligned,,,0.0630957344480193,1.5265112371395562,0.008329581353863,100,0.9158140378846794,0.4,30,34.532081669127834
694,_kz9jqikbh,euclidean,misaligned,,,0.1258925411794167,,,100,0.9444655848497848,1.0,30,48.105347889062806
695,_kz9jqikbh,discrete,misaligned,,,0.001,,,100,0.2441639482207819,0.8,30,51.66994783236373
696,_lbu75fj9y,cycle_and_distribution,aligned,,,0.0630957344480193,1.85639661937902,0.0049596332696406,100,0.9497350260404632,0.3,30,18.399124140158406
697,_lbu75fj9y,euclidean,aligned,,,0.0079432823472428,,,100,0.9483668975342984,0.3,30,33.256590691447975
698,_lbu75fj9y,discrete,aligned,,,0.001,,,100,0.1235952355732568,0.9,30,52.5061293900638
699,_ldj94yn9j,cycle_and_distribution,aligned,,,0.0019952623149688,1.1123080931957223,0.0098097343282961,100,0.9532623999868424,0.8,30,53.10419773433371
700,_ldj94yn9j,euclidean,aligned,,,0.0019952623149688,,,100,0.3592910854885156,0.2,30,51.33075449824117
701,_ldj94yn9j,discrete,aligned,,,0.001,,,100,0.3553179086998547,1.1,30,51.4513649978016
702,_leo3jibky,cycle_and_distribution,aligned,,,0.0630957344480193,1.2841561130097787,0.0039768602814629,100,0.9183697264517712,0.3,30,17.549407421720517
703,_leo3jibky,euclidean,aligned,,,0.1258925411794167,,,100,0.8296010437681806,0.4,30,34.008618140182875
704,_leo3jibky,discrete,aligned,,,0.0019952623149688,,,100,0.9964472656325836,1.2000000000000002,30,51.36842370228892
705,_lf4irz0sl,cycle_and_distribution,misaligned,,,0.0158489319246111,1.7383576186572292,0.0056365886599914,100,0.4235440070060816,0.6000000000000001,30,51.74376636301388
706,_lf4irz0sl,euclidean,misaligned,,,0.0630957344480193,,,100,0.0945091183670286,0.2,30,53.00140372233636
707,_lf4irz0sl,discrete,misaligned,,,0.0039810717055349,,,100,0.5513471242107552,1.2000000000000002,30,51.47748253893101
708,_lmh2glzy7,cycle_and_distribution,aligned,,,0.0316227766016837,1.5415822212224382,0.0038661557956211,100,0.9925932493182664,0.3,30,20.62493343655006
709,_lmh2glzy7,euclidean,aligned,,,0.1258925411794167,,,100,0.9089808093010934,0.4,30,35.894330162677484
710,_lmh2glzy7,discrete,aligned,,,0.001,,,100,0.6950491070981378,0.8,30,52.77062506335
711,_lntiw65ne,cycle_and_distribution,aligned,,,0.0630957344480193,1.5877952922881595,0.004768537851959,100,0.6386821256708229,0.2,30,46.338413997591466
712,_lntiw65ne,euclidean,aligned,,,0.0630957344480193,,,100,0.5520790772873595,0.5,30,50.76966201956342
713,_lntiw65ne,discrete,aligned,,,0.0019952623149688,,,100,0.7473773497310792,1.2000000000000002,30,51.0550864704581
714,_lra3uanzu,cycle_and_distribution,misaligned,,,0.1258925411794167,1.8118872898650564,0.0013652644529023,100,0.8464218414657568,0.5,30,47.83157887887068
715,_lra3uanzu,euclidean,misaligned,,,0.251188643150958,,,100,0.5374438169988084,0.9,30,50.75101037358137
716,_lra3uanzu,discrete,misaligned,,,0.0039810717055349,,,100,0.3703890323710054,1.4,30,52.90009988805443
717,_ltgt0r1s9,cycle_and_distribution,misaligned,,,0.251188643150958,1.670470902446057,0.0043009272282042,100,0.228887364520721,0.3,30,51.584291577932376
718,_ltgt0r1s9,euclidean,misaligned,,,0.251188643150958,,,100,0.5118192991351108,1.1,30,53.27810646714979
719,_ltgt0r1s9,discrete,misaligned,,,0.001,,,100,0.8574138004010001,1.3,30,53.080379991236526
720,_ltjciitgo,cycle_and_distribution,aligned,,,0.251188643150958,1.47048124621471,0.0086224697885865,100,0.8584522051933176,0.7000000000000001,30,49.81705112857615
721,_ltjciitgo,euclidean,aligned,,,0.251188643150958,,,100,0.5118792137790772,0.4,30,51.03058939835409
722,_ltjciitgo,discrete,aligned,,,0.001,,,100,0.4103070417155747,1.4,30,51.80343370114098
723,_lxrigz4kx,cycle_and_distribution,aligned,,,0.1258925411794167,0.6736624550913278,0.0043964856685174,100,0.8050995921039703,0.2,30,12.809279931581347
724,_lxrigz4kx,euclidean,aligned,,,0.1258925411794167,,,100,0.941596916608634,0.4,30,34.04566451692614
725,_lxrigz4kx,discrete,aligned,,,0.001,,,100,0.3824584109857869,0.9,30,53.02361488648293
726,_lxx5tub58,cycle_and_distribution,aligned,,,0.0630957344480193,0.9035825831502344,0.0067979169630198,100,0.8817932725905695,0.2,30,18.24571685708257
727,_lxx5tub58,euclidean,aligned,,,0.251188643150958,,,100,0.5619618060693259,0.3,30,34.688992175537315
728,_lxx5tub58,discrete,aligned,,,0.0019952623149688,,,100,0.2604294462409082,1.5,30,53.29303703656382
729,_lz6n1rima,cycle_and_distribution,aligned,,,0.1258925411794167,0.8812218680492585,0.0066436158431341,100,0.9415996912273372,0.3,30,20.122026131774547
730,_lz6n1rima,euclidean,aligned,,,0.251188643150958,,,100,0.8306099826176477,0.4,30,33.53345606575378
731,_lz6n1rima,discrete,aligned,,,0.001,,,100,0.97667640950433,1.1,30,53.20606748971918
732,_m24cw0wqm,cycle_and_distribution,misaligned,,,0.0316227766016837,1.023998765631583,0.0052071344730199,100,0.7726572620138932,0.2,30,40.675814598296455
733,_m24cw0wqm,euclidean,misaligned,,,0.1258925411794167,,,100,0.9628917483992484,0.6000000000000001,30,45.83911892703503
734,_m24cw0wqm,discrete,misaligned,,,0.0019952623149688,,,100,0.1250212061716814,1.3,30,52.73253641278299
735,_m46yaabxd,cycle_and_distribution,aligned,,,0.0630957344480193,1.6256275942434648,0.0098874610676131,100,0.3658675460181643,0.2,30,50.82629650945594
736,_m46yaabxd,euclidean,aligned,,,0.1258925411794167,,,100,0.6432386477251454,0.9,30,52.67302041027198
737,_m46yaabxd,discrete,aligned,,,0.001,,,100,0.0912212580032504,1.2000000000000002,30,54.057464050226265
738,_m7pdgymut,cycle_and_distribution,aligned,,,0.251188643150958,1.0696618160339832,0.0073528865821629,100,0.907726532945532,0.3,30,25.22119176098382
739,_m7pdgymut,euclidean,aligned,,,0.0316227766016837,,,100,0.9220871819768792,0.3,30,35.192909078635374
740,_m7pdgymut,discrete,aligned,,,0.0019952623149688,,,100,0.4761334324161428,0.9,30,52.58314761214124
741,_m86ix3zd3,cycle_and_distribution,aligned,,,0.1258925411794167,1.5136070922310287,0.0089301292360428,100,0.9661460632084494,0.3,30,14.268511951616697
742,_m86ix3zd3,euclidean,aligned,,,0.1258925411794167,,,100,0.7349077098711629,0.3,30,34.48966901875889
743,_m86ix3zd3,discrete,aligned,,,0.0039810717055349,,,100,0.7704224281175771,1.4,30,53.05067895446834
744,_m9ljks1je,cycle_and_distribution,misaligned,,,0.251188643150958,0.911697834850465,0.0016476089144445,100,0.6710852965854747,0.3,30,44.19800477052863
745,_m9ljks1je,euclidean,misaligned,,,0.251188643150958,,,100,0.9509787823356796,1.0,30,50.95572384142856
746,_m9ljks1je,discrete,misaligned,,,0.0039810717055349,,,100,0.4819948566986977,1.4,30,52.81462399209202
747,_m9xraovk9,cycle_and_distribution,aligned,,,0.0316227766016837,1.62393835847051,0.0047781398730397,100,0.9399454409542796,0.2,30,17.104930356962367
748,_m9xraovk9,euclidean,aligned,,,0.251188643150958,,,100,0.7137411561192467,0.3,30,34.64077952137893
749,_m9xraovk9,discrete,aligned,,,0.0019952623149688,,,100,0.759044816065706,1.2000000000000002,30,52.34503648384555
750,_macfjyqa7,cycle_and_distribution,aligned,,,0.0630957344480193,1.4104547780161143,0.0064747761457099,100,0.9685776656038352,0.3,30,18.023828303651587
751,_macfjyqa7,euclidean,aligned,,,0.0630957344480193,,,100,0.9484656036893274,0.3,30,27.75429195618361
752,_macfjyqa7,discrete,aligned,,,0.0079432823472428,,,100,0.8085570445540083,1.3,30,52.47662690355981
753,_mldsxbn56,cycle_and_distribution,misaligned,,,0.1258925411794167,0.6224339647124252,0.0033920786974169,100,0.3981152870870316,0.3,30,48.95830561381043
754,_mldsxbn56,euclidean,misaligned,,,0.251188643150958,,,100,0.2112144058967922,1.4,30,53.49249383043703
755,_mldsxbn56,discrete,misaligned,,,0.0079432823472428,,,100,0.3297299930391796,1.5,30,49.91413839601389
756,_mmsnqbky9,cycle_and_distribution,aligned,,,0.0316227766016837,1.427251201160347,0.0033272778859321,100,0.8149813958777725,0.3,30,32.31307977641944
757,_mmsnqbky9,euclidean,aligned,,,0.1258925411794167,,,100,0.8444179542215347,0.4,30,39.15120009444787
758,_mmsnqbky9,discrete,aligned,,,0.0019952623149688,,,100,0.4654633982598114,1.4,30,52.445890520621184
759,_mpded4qk5,cycle_and_distribution,aligned,,,0.0630957344480193,1.448162512659095,0.0068962662659354,100,0.9835442430207922,0.3,30,21.00207195243196
760,_mpded4qk5,euclidean,aligned,,,0.1258925411794167,,,100,0.785038323094223,0.2,30,30.452272810660084
761,_mpded4qk5,discrete,aligned,,,0.001,,,100,0.5709567254786365,0.9,30,52.53838351893097
762,_msj701qwg,cycle_and_distribution,misaligned,,,0.0630957344480193,1.5018732528815388,0.0074238299279628,100,0.3180825809456474,0.3,30,51.13605455050807
763,_msj701qwg,euclidean,misaligned,,,0.1258925411794167,,,100,0.3085106623404784,0.4,30,52.50802874789617
764,_msj701qwg,discrete,misaligned,,,0.0039810717055349,,,100,0.7448165133004981,1.5,30,52.80694620868288
765,_mwsmpckb7,cycle_and_distribution,misaligned,,,0.1258925411794167,0.6195167948700472,0.0049157713824224,100,0.8845786545686485,0.6000000000000001,30,52.1301920133236
766,_mwsmpckb7,euclidean,misaligned,,,0.001,,,100,0.5530849670186823,0.8,30,53.591179169578496
767,_mwsmpckb7,discrete,misaligned,,,0.001,,,100,0.2931013973216237,1.4,30,53.375091177794985
768,_myath3zkk,cycle_and_distribution,aligned,,,0.1258925411794167,0.910178089996641,0.0067058260936806,100,0.9518337271977376,0.2,30,16.09161521318425
769,_myath3zkk,euclidean,aligned,,,0.0158489319246111,,,100,0.9935301350773004,0.3,30,36.004117382696364
770,_myath3zkk,discrete,aligned,,,0.0039810717055349,,,100,0.0757243733151887,1.3,30,52.26008330534468
771,_myk9r5n1u,cycle_and_distribution,misaligned,,,0.0019952623149688,1.5811464128015276,0.0097101844101547,100,0.2447050749588269,0.2,30,51.20327972416887
772,_myk9r5n1u,euclidean,misaligned,,,0.0019952623149688,,,100,0.8736310945487409,0.4,30,51.68520637387213
773,_myk9r5n1u,discrete,misaligned,,,0.0019952623149688,,,100,0.876903131964148,1.4,30,50.86391619953268
774,_n00o56z45,cycle_and_distribution,aligned,,,0.0158489319246111,1.2441680433278957,0.001512573224123,100,0.787638747626728,1.0,30,52.38937906677663
775,_n00o56z45,euclidean,aligned,,,0.1258925411794167,,,100,0.583862695066742,0.3,30,49.864497884238624
776,_n00o56z45,discrete,aligned,,,0.0019952623149688,,,100,0.9923644047440198,1.4,30,49.1070999877301
777,_nbxb8m30l,cycle_and_distribution,misaligned,,,0.251188643150958,1.7536647600354858,0.0019440551403751,100,0.6360700170815838,0.6000000000000001,30,48.80115002016175
778,_nbxb8m30l,euclidean,misaligned,,,0.251188643150958,,,100,0.7015272855252389,0.9,30,51.88969173931466
779,_nbxb8m30l,discrete,misaligned,,,0.0019952623149688,,,100,0.580593363507007,1.4,30,52.900586182676655
780,_ngw1qpxst,cycle_and_distribution,aligned,,,0.0079432823472428,1.9429727563472727,0.0021346514347795,100,0.6423372221965578,0.5,30,49.80202525198887
781,_ngw1qpxst,euclidean,aligned,,,0.1258925411794167,,,100,0.6121177685501576,0.7000000000000001,30,51.647443198965725
782,_ngw1qpxst,discrete,aligned,,,0.0039810717055349,,,100,0.9599613263126894,1.1,30,51.608302436730455
783,_nh4luc02q,cycle_and_distribution,misaligned,,,0.0158489319246111,0.6014586925805364,0.0016177282371802,100,0.4303388024789353,0.2,30,49.821985093692895
784,_nh4luc02q,euclidean,misaligned,,,0.001,,,100,0.6664687963414762,0.5,30,52.70727852725747
785,_nh4luc02q,discrete,misaligned,,,0.0019952623149688,,,100,0.4133165290152045,1.3,30,52.035875279528845
786,_nhu2t6y3h,cycle_and_distribution,aligned,,,0.0630957344480193,1.5430164791698575,0.0042979081881148,100,0.9955332202148924,0.2,30,17.7905906423395
787,_nhu2t6y3h,euclidean,aligned,,,0.1258925411794167,,,100,0.9226994792789978,0.4,30,32.865851465582786
788,_nhu2t6y3h,discrete,aligned,,,0.001,,,100,0.3500796638403172,1.1,30,53.05049550601173
789,_nids1f25x,cycle_and_distribution,aligned,,,0.1258925411794167,1.7827279806921088,0.0068441926291856,100,0.8570614135814774,0.3,30,20.152030966130063
790,_nids1f25x,euclidean,aligned,,,0.0316227766016837,,,100,0.8050136699373195,0.3,30,34.22342990536706
791,_nids1f25x,discrete,aligned,,,0.001,,,100,0.3302648550548916,1.2000000000000002,30,52.91143963683645
792,_nistzph2n,cycle_and_distribution,aligned,,,0.0316227766016837,1.4345407215999768,0.0061226346020017,100,0.9897096208547131,0.2,30,26.52265169285657
793,_nistzph2n,euclidean,aligned,,,0.0158489319246111,,,100,0.7766959186275532,0.4,30,41.11146194486319
794,_nistzph2n,discrete,aligned,,,0.001,,,100,0.4242929773561674,1.4,30,53.433354056177
795,_nvknkog3w,cycle_and_distribution,aligned,,,0.0039810717055349,0.670732103144016,0.0088022901356318,100,0.6073939435824202,0.2,30,42.10009562544453
796,_nvknkog3w,euclidean,aligned,,,0.0316227766016837,,,100,0.7327489095145564,0.4,30,43.822178350810525
797,_nvknkog3w,discrete,aligned,,,0.0039810717055349,,,100,0.3371433569406322,1.4,30,52.27023308978273
798,_nvo4k9x1r,cycle_and_distribution,aligned,,,0.1258925411794167,1.3298879569318514,0.0088329421309373,100,0.7512143644152555,0.2,30,15.97997823491748
799,_nvo4k9x1r,euclidean,aligned,,,0.0316227766016837,,,100,0.8776454336866313,0.4,30,34.88167654528985
800,_nvo4k9x1r,discrete,aligned,,,0.0019952623149688,,,100,0.6837327136193868,1.4,30,52.54331418168282
801,_nvv7oiiz0,cycle_and_distribution,misaligned,,,0.1258925411794167,1.30863939246481,0.0094051304571225,100,0.6413139685279602,0.3,30,44.81670679419838
802,_nvv7oiiz0,euclidean,misaligned,,,0.251188643150958,,,100,0.5543514929873585,0.9,30,50.832374174965125
803,_nvv7oiiz0,discrete,misaligned,,,0.0019952623149688,,,100,0.2883677158612153,1.4,30,53.57244667456052
804,_nxthxj185,cycle_and_distribution,aligned,,,0.251188643150958,1.128556861212001,0.0056955741506671,100,0.8158219157188132,0.3,30,41.87315908877175
805,_nxthxj185,euclidean,aligned,,,0.1258925411794167,,,100,0.9250708572370504,0.7000000000000001,30,47.78040122566146
806,_nxthxj185,discrete,aligned,,,0.001,,,100,0.6875770707030506,1.0,30,51.68414280181867
807,_nxu8t6w48,cycle_and_distribution,aligned,,,0.0630957344480193,1.407480104524346,0.0020245464277088,100,0.590435380090775,0.2,30,23.10964178518522
808,_nxu8t6w48,euclidean,aligned,,,0.0158489319246111,,,100,0.9912380843210914,0.3,30,29.57064319024912
809,_nxu8t6w48,discrete,aligned,,,0.0019952623149688,,,100,0.9244654687169634,1.2000000000000002,30,52.40502842935992
810,_o0w0bin98,cycle_and_distribution,misaligned,,,0.0630957344480193,1.696303464293436,0.0074546289770752,100,0.8761049308803462,1.1,30,51.509857172405056
811,_o0w0bin98,euclidean,misaligned,,,0.1258925411794167,,,100,0.678178344215614,1.1,30,52.98961619944613
812,_o0w0bin98,discrete,misaligned,,,0.001,,,100,0.7703588232566839,1.3,30,53.727031009912885
813,_o4p8bl114,cycle_and_distribution,misaligned,,,0.1258925411794167,1.3732913062580585,0.0044334233352565,100,0.7693467292971161,0.4,30,44.08063257193526
814,_o4p8bl114,euclidean,misaligned,,,0.0316227766016837,,,100,0.5336073238152971,0.5,30,51.61759378957338
815,_o4p8bl114,discrete,misaligned,,,0.001,,,100,0.3077350466610711,1.4,30,52.94014552351794
816,_o9lsvfhw5,cycle_and_distribution,aligned,,,0.0630957344480193,1.084490097335236,0.0026325361589646,100,0.996872007528264,0.3,30,16.83761561216015
817,_o9lsvfhw5,euclidean,aligned,,,0.251188643150958,,,100,0.9956405587394463,0.5,30,38.782712994297206
818,_o9lsvfhw5,discrete,aligned,,,0.0019952623149688,,,100,0.2055972020682088,1.3,30,52.88118815420377
819,_obk5stjau,cycle_and_distribution,misaligned,,,0.0316227766016837,0.9624683231578915,0.0057563266989821,100,0.7813790214083501,0.3,30,46.35653093286268
820,_obk5stjau,euclidean,misaligned,,,0.0630957344480193,,,100,0.275220506202228,0.3,30,50.4172275566975
821,_obk5stjau,discrete,misaligned,,,0.0019952623149688,,,100,0.6701198441679992,1.4,30,53.50359514174361
822,_ocvbi3lvk,cycle_and_distribution,aligned,,,0.1258925411794167,1.8832897261863024,0.0035526054395991,100,0.709540894844549,0.2,30,20.75867645200488
823,_ocvbi3lvk,euclidean,aligned,,,0.251188643150958,,,100,0.8108329574432224,0.2,30,34.92710802781365
824,_ocvbi3lvk,discrete,aligned,,,0.0039810717055349,,,100,0.7929887214327838,1.3,30,52.40362238068848
825,_odip4ld0c,cycle_and_distribution,misaligned,,,0.1258925411794167,0.8601703350874361,0.0071800722100981,100,0.5114333141310583,0.5,30,49.93780971565468
826,_odip4ld0c,euclidean,misaligned,,,0.251188643150958,,,100,0.8790873069419837,1.4,30,51.0414663237716
827,_odip4ld0c,discrete,misaligned,,,0.0019952623149688,,,100,0.792380928729218,1.4,30,52.80778232485825
828,_ogh30m7wr,cycle_and_distribution,misaligned,,,0.251188643150958,0.843568828336602,0.0032211825588476,100,0.6766941902578685,0.4,30,45.468749427029536
829,_ogh30m7wr,euclidean,misaligned,,,0.0630957344480193,,,100,0.1630700642433323,0.4,30,52.88429103355741
830,_ogh30m7wr,discrete,misaligned,,,0.0079432823472428,,,100,0.8197702479959572,1.5,30,52.17845074711785
831,_oh0q88xpg,cycle_and_distribution,aligned,,,0.0019952623149688,0.9408749139824216,0.0065770510409186,100,0.7625222326956769,0.3,30,48.856681514168585
832,_oh0q88xpg,euclidean,aligned,,,0.0019952623149688,,,100,0.8875598753388715,0.3,30,51.17183456409943
833,_oh0q88xpg,discrete,aligned,,,0.0019952623149688,,,100,0.9128861108584844,0.9,30,49.62359644842991
834,_ojxdsyvxx,cycle_and_distribution,misaligned,,,0.251188643150958,1.3238568164177829,0.0066060595437214,100,0.6883197042188718,0.3,30,44.729872518578816
835,_ojxdsyvxx,euclidean,misaligned,,,0.1258925411794167,,,100,0.947350989545816,1.4,30,51.52632061397413
836,_ojxdsyvxx,discrete,misaligned,,,0.0079432823472428,,,100,0.3871535378727915,1.4,30,53.001385432684415
837,_olhg4j4df,cycle_and_distribution,misaligned,,,0.251188643150958,1.9167173431137967,0.006284858638877,100,0.4072436460535277,0.3,30,48.10741149998757
838,_olhg4j4df,euclidean,misaligned,,,0.0630957344480193,,,100,0.9129387227149884,0.8,30,50.23750492440789
839,_olhg4j4df,discrete,misaligned,,,0.001,,,100,0.786016877710685,0.8,30,52.2137304353666
840,_ouzageauf,cycle_and_distribution,aligned,,,0.0316227766016837,1.1292438681075647,0.0069538508384991,100,0.6337410685324263,0.2,30,33.724986893312256
841,_ouzageauf,euclidean,aligned,,,0.251188643150958,,,100,0.9329944352306802,0.5,30,40.17078080295709
842,_ouzageauf,discrete,aligned,,,0.001,,,100,0.2282590341841585,1.3,30,54.003873865792606
843,_p0hplgvnd,cycle_and_distribution,aligned,,,0.251188643150958,1.1333257628540028,0.00431156223007,100,0.6897409543551013,0.2,30,17.843487229602992
844,_p0hplgvnd,euclidean,aligned,,,0.251188643150958,,,100,0.972512096385224,0.3,30,30.53684913908669
845,_p0hplgvnd,discrete,aligned,,,0.001,,,100,0.5370883077275441,1.1,30,52.92708162061462
846,_p22gumvyb,cycle_and_distribution,aligned,,,0.0316227766016837,1.3882594810187698,0.0066694508986121,100,0.7503942105144555,0.2,30,34.16458021424107
